cell_type,T210,T508,T111,T563,T1,T279,T393,T139,T202,T271,T329,T325,T23,T57,T19,T607,T576,T326,T608,T587,T349,T565,T125,T339,T521,T31,T728,T85,T378,T58,T482,T109,T335,T232,T92,T28,T643,T727,T405,T473,T613,T467,T60,T551,T312,T330,T12,T340,T558,T480,T162,T133,T167,T600,T408,T716,T64,T216,T289,T50,T258,T26,T233,T300,T120,T182,T250
Macrophage M2_QUANTISEQ,0.0277801539373358,0.0176147309051529,0.0212720581502584,0.0298472233531461,0.0713306555428677,0.0574593365477251,0.0602051892763646,0.00592445243900564,0.0510413287438582,0.0613187061287455,0.01986368532641,0.0375038687524167,0.0480174671133378,0.0230038349074075,0.041677228725366,0.0223186186880439,0.0929084960778991,0.0702302375984064,0.0752779165706959,0.028155732805984,0.0305670020904136,0.023401803435167,0.0340721527640641,0.0250237974466779,0.0319516489851538,0.0774278230324806,0.0210370272989854,0.0348907208254599,0.0228282021602028,0.0463138245178802,0.0132163681557822,0.050150100142824,0.0437089648335663,0.013259581682057,0.0335212509411965,0.0106417782633508,0.0308370937368272,0.00234146950804123,0.0447650187062284,0.0457804059204387,0.0040707569400643,0.030290179728761,0.0558495488683776,0.0163648766021583,0.0225739231289742,0.00625168150720463,0.0063381528338781,0.0294564588611494,0.056883884962253,0.00399762654914834,0.0337663367263329,0.0425825786730367,0.106902515798529,0.0250177958991782,0.0457509520854684,0.0576219969333413,0.0191463495563438,0.0265359796658488,0.0160431308151142,0.0222932666854239,0.0481680745159188,0.0362935833390629,0.00491820806569284,0.0282794810113055,0.0482986298171895,0.0139286297777464,0.0247621599233768
Monocyte_QUANTISEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neutrophil_QUANTISEQ,0.189102957601624,0.49072303969177,0.417674979257126,0.257237899711918,0.133464564294918,0.000324015086112382,0.0543284681652853,0.569481088446542,0.0571941999879358,0.18546641997817,0.350705679898759,0.0908837153779365,0.0852450200839877,0.158341307917426,0.229064019396037,0.568568966581783,0.144135744538161,0.109166781975583,0.0951109880702403,0.213997044126918,0.0719275367555615,0.125835517470101,0.216512520228571,0.36728111560563,0.166482984467646,0.0762573600141107,0.283423191353771,0.132813411874831,0.18402709094676,0.0827717229145117,0.535364152098439,0.0300102809708022,0.0939450850472749,0.684348641034459,0.316862022126742,0.408954548703482,0.0706314803565903,0.431106169670088,0.0801405569973925,0.0803451387398407,0.574294952341747,0.228126285893521,0.108905290964716,0.400572705853851,0.243766662786097,0.24803447962482,0.340069713653338,0.218842293874863,0.0637327086027096,0.578084182892468,0.0606503834057484,0.239014056128894,0.0619631723053223,0.252693773050763,0.0914559830693283,0.0557305882710812,0.325286505136372,0.179828507353732,0.355587077041195,0.295871325379422,0.0887863708664063,0.172307214187506,0.489711023573674,0.102328473993795,0.031044413498614,0.350538040434795,0.255350813666464
NK cell_QUANTISEQ,0,0,0.00232816057050483,0.0126601636151321,0.0155155956600417,0,0.00575122377112457,0,0,0.0173367089752014,0.00438195465476672,0.0132871278808601,0.0100830038081283,0,0.0136914214783449,0.000523365450310351,0.00623516770169648,0.0170322976014312,0.0102073869947184,0.00603006653915957,0,0,0.072509164627574,0,0.00164349431424915,0.015246790072228,0.0095461011532789,0,0,0.00604482330792202,0.00392551385388438,0.0984419328384454,0.0103131666243961,0.00467508995395649,0,0.0117561607509099,0,0.00635597366274314,0.00102259503538494,0.0165489667644519,0,0,0.0137858679022819,0.0038697881507746,0.0143099439307475,0.00142733016704827,0.00950062630138883,0.00619166795443974,0,0,0.0103097773512891,0.00377829762165641,0.174708595506342,0.00957092364254883,0.0175033945836971,0.00659244209512433,0.00573530003771896,0.0119914589241568,0.00995048596945427,0.00284579768172321,0.000453942515532415,0.0088095533644909,0.00531771333640228,0,0,0.0117529927506003,0
T cell CD4+ (non-regulatory)_QUANTISEQ,0.224237542780891,0.452265836668299,0.0877470833026088,0,0.133483889528734,0.493012187545471,0.195344756352162,0.102990087687709,0.869957781617284,0.125879627367752,0,0,0.323923498657327,0.206697875938631,0,0.073289819393354,0.16124292154261,0,0,0.0524222132612298,0.190870502581123,0.124446981086078,0,0.426898593963619,0.164551412729711,0,0.119818851827886,0.287162865373317,0.452435319271209,0.229859765956044,0.0457877440999246,0.0620738988848396,0.0756372531470775,0.014476925732641,0.30792041281428,0,0.372510230860841,0,0.13624730050605,0,0.20640858617162,0.596954058120333,0.139534091238618,0.171356968724745,0.0323327178194051,0.0132805263463217,0,0.118530961620871,0.368570757453429,0.0985360246958697,0.101322324151407,0.162890688059734,0,0,0.0753829480175743,0,0.00671531440554551,0,0.0830820064884767,0.13592505212951,0.251833867001379,0.193205527109158,0.0327818361628656,0.156944787253438,0.401259851799678,0.0199203771838289,0.710297990593495
T cell CD8+_QUANTISEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200332618015981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206398661266773,0,0,0,0,0,0,0,0,0
T cell regulatory (Tregs)_QUANTISEQ,0.00543057236533738,0.00670259979718988,0.00281671705750902,0.00682867124214062,0.00720180313704711,0.0182162802406355,0.0109796785294786,0.00264128504334989,0.0218066896509225,0.00873210778381549,0,0.00812451500172254,0.0117224670793728,0.00553573661767727,0.00954866907792301,0.00216686866604096,0.00936960470945446,0.00256886834413557,0.0109364653272895,0.00516565966922684,0.000462503918879125,0.00332683161618028,0,0.00888452407592762,0.00740434155048985,0.0108946212840428,0.00338949402239052,0.00858130544446423,0.0103456931179643,0.00481012173500345,0.00222260299976597,0,0.0077970756632439,0,0.0103970439010852,0.00092701940044024,0.0127375855793251,0,0.00705973612841691,0.00806553996115466,0.00214494252237659,0.0134941317370906,0.0139826039848894,0.00522426098587479,0.00307409797668659,0,0.00258686838331489,0.00480369634831198,0.00747828247066077,0.00116212664314176,0.00810978974673388,0.00806094617332152,0,0.00639820741402428,0.00583888034525813,0.00105158851565245,0.00314916224692352,0.0119722286898962,0.00400723239475415,0.00223301896158869,0.010421856192396,0.00811007560868168,0.000761281195478921,0.00712352121187321,0.00489681065622322,0.00177900109557562,0.00958903581666413
Myeloid dendritic cell_QUANTISEQ,0,0,0,0,0,0.016031423723533,0.00107406854073491,0,0,0,0,0,0.00178135744392017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197312641940224,0,0,0,0,0,0,0.00263700516633231,0,0,0.000436659663774526,0,0,0,0,0,0,0,0.000709134838458604,0,0.0323323138900711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncharacterized cell_QUANTISEQ,0.504447249185448,0.0326937929375881,0.444368386250308,0.648539019071813,0.548551863812232,0.414002065413861,0.651742361605682,0.309468510237147,0,0.575043056628163,0.581838809161066,0.787612481406534,0.519227185813926,0.571207933444261,0.675475842563974,0.320074256444741,0.565487479745749,0.722955078588469,0.782691253351652,0.681311399437002,0.61673908958997,0.687849991159888,0.65477798643933,0.170032946052656,0.605654282647825,0.749215780317422,0.547648952383669,0.536551696481928,0.314748857753215,0.581117499297062,0.373814663493924,0.66787582130531,0.742804969461457,0.242255023664985,0.331299270216697,0.534790497488777,0.513283609466417,0.524231572820189,0.713778339399104,0.80855202385254,0.213080762024193,0.131135344520294,0.636286279009861,0.402611399682596,0.667400612879187,0.700896532410957,0.618442899836013,0.609010504197193,0.461746364141381,0.299041446508991,0.738617370123573,0.532455130267291,0.540596745785941,0.680745582214317,0.718717217595533,0.773848768365804,0.583155514230704,0.733003794626716,0.519026885550482,0.486795761237916,0.600335888908367,0.574350842991009,0.437097106629138,0.680072772062949,0.494266637051733,0.57865376264007,0
Myeloid dendritic cell activated_XCELL,0.0682183142834321,0.0525065981400296,0.0419333046541048,0.118828018523499,0.25324890572173,0.208711209299949,0.18234267969305,0.0565891188834714,0.0619821053352785,0.0270898382977992,0.0830852128308275,0.149906175227209,0.0646257525203601,0.0320799585165697,0.087338756796209,0.0494939595261597,0.172898921736783,0.0693852549554138,0.0452628537040883,0.0651674799501477,0.125757715030002,0.0265534036915619,0.166121955408789,0.0923459107197584,0.130029056345803,0.0868701726627528,0.0883547662761608,0.0564914982501697,0.0328933089684648,0.110878678718054,0.0121876929162812,6.54872639205698e-19,0.138671074863931,5.44987287827897e-19,0.115501802893483,0.0705500846738079,0.0723954986379463,0.0987580755879739,0.0690918621022993,0.0591236616111153,0,0.0694833211399691,0.190727365678735,0.117563527666858,0.0696317196444115,0.0148613779821725,0.0568425452430248,0.134746116556804,0.157041295877611,0.0061445729982323,0.0851783390139125,0.0495179825561343,0.437182619150449,0.0371409341249254,0.0620077923589379,0.0318548699965806,0.0645596459894707,0.262529474876162,0.0481871988336914,0.121527237517861,0.067630567341931,0.0655608197759468,0.067571974431145,0.0213512256460389,0.0218591308898571,0.0242627632989896,0.0571744753894905
B cell_XCELL,1.31279553497515e-18,4.21189287055473e-19,1.85922658340825e-18,0,0.0341942462322211,0.0631572090557317,0.0161574116815188,0,0.0126490516960826,0,0.0180514498573231,0.00906990255472962,0,0.00736414060584479,8.05996614395305e-19,1.70274040429165e-18,0.0201058549175483,0,0.0186489243183368,0.00592895885403949,6.46313482845569e-21,0.000202885391467689,2.5940737989985e-18,0,0,0,0,3.90854743530035e-20,0.0047622753143676,0,0,0.00413064944345721,0,0,0,0,0.0018236765864912,1.63496185822348e-18,2.91921752547614e-19,0,0,7.75507914911314e-19,0.0299439827411167,0,1.85276874668152e-20,0.0432543010831111,0,0,0.000864379724219644,0.000290077466468725,0.0324820620646886,5.35225230218328e-19,0.0554945893941502,0.00239468267291025,8.93324305849118e-20,0,0,0.0828514483786446,0,2.32629079411903e-18,0,0,1.85707414756912e-19,0,2.01962464734649e-18,0,1.41110065040787e-19
T cell CD4+ memory_XCELL,1.81793839599403e-19,0,1.86997795779803e-18,0,2.06399172026159e-19,0.00484645872393725,0.00609947920633881,0,3.06288753542416e-19,7.67426169963042e-20,8.30735271135977e-20,0,0,1.91146438786655e-20,1.48101897949333e-18,0,2.75202025063455e-21,0,0.0027801844614742,0.000343652323120959,2.08065826815363e-20,0,0,0,0,7.39005462335669e-05,1.13862020187798e-19,0,0,0,1.81918088927584e-18,0,1.23883876802663e-18,0,8.38686544080366e-20,1.64214257236065e-19,3.99230621254637e-23,9.74712844172103e-20,0.00169508147004413,0,0.000196967726013525,1.43111131604121e-19,5.15066969417544e-20,0,1.83212237196347e-18,0.0034036490243033,0,1.2102982761358e-19,0,0,0.00179013730184411,1.29837741070278e-20,2.22341161922536e-19,0.00120307397336713,0,0,0,0.00595789732717306,0,0,3.472687714901e-19,0,0,0,7.65323093702659e-19,0,0
T cell CD4+ naive_XCELL,0,0,0,5.16136829694452e-19,3.69828704738631e-18,3.39819440781218e-19,0,0,0,9.85485082141368e-19,1.3369598462989e-18,0,4.37646559705825e-18,4.69116138791086e-18,5.2953988994115e-18,0,4.7923486158616e-18,5.38291525406628e-18,3.65918384104926e-18,0,7.45990981991164e-18,1.2659764871031e-18,0,1.11745244687307e-17,6.90926893469097e-18,1.41500343141624e-18,7.55491054253108e-18,0,0,2.57471403879738e-18,0,3.78255903810467e-18,0,0,0,0,4.56318936126139e-19,2.70652068116918e-19,0,9.7259010048749e-19,0,5.5951699331534e-18,5.77899496268627e-06,0,0,0,1.25305141523099e-18,1.25644203076584e-17,0,3.77276527551052e-18,0.00364082265499715,0,0.0230278769237839,3.07051702989438e-18,5.61211006136366e-19,0,6.27835668801561e-18,3.11501033796589e-19,0,0,2.77717305155458e-18,2.07708514554516e-18,0,8.22352241245471e-18,5.75237500382907e-19,0,2.68065199953724e-19
T cell CD4+ (non-regulatory)_XCELL,8.1536888997426e-18,5.51004189903821e-18,1.21038544089147e-17,1.23673711199952e-18,0,0,1.60797638444833e-18,2.52963785841381e-18,0,7.41129597469554e-18,2.34119743358582e-20,3.53835884589239e-18,0,6.75762594375873e-19,3.79748494684276e-19,1.0458311698564e-18,0,0,0,1.73932922416341e-18,7.44597991524519e-19,0,1.75035389715777e-18,2.84645863479039e-18,4.35039841318e-19,0,5.15272427243114e-18,0,2.89069756060936e-19,0,0,1.19805793833599e-18,0,9.56591081012149e-18,6.57278068769324e-18,1.12405027287389e-17,3.72372244512225e-18,0,2.395366722314e-18,1.58126065693837e-18,0,6.07423515755701e-18,3.95690068495262e-18,8.7045805097612e-19,0,0,0,0,0,4.92747372148706e-18,7.24769238136573e-20,0,0,0,0,0,1.88721242952014e-18,0,2.66438960654544e-18,5.39118882159709e-18,1.72526065175704e-18,2.0457764387517e-18,4.93801536723273e-19,2.24089783562282e-18,4.88615059462063e-18,5.63393906012194e-18,0
T cell CD4+ central memory_XCELL,4.80172224941574e-18,3.67179639753096e-19,0,0,0.0290821390737054,2.69026214556626e-19,1.8753791468326e-18,0.00855175507964415,0.0135123401211677,0.0185917241086745,0,0,0.0345893545029233,0,0,5.87054407261111e-20,0,0.00124937001483111,0,1.55052968741594e-19,0.00325746580548179,0.00821477107822367,2.27307115054921e-18,0.0349139701812801,0,1.92082793416851e-18,0.00748178589219131,0,0.0345898480408473,0.00699040705165355,0.0210247816772117,0.0327916349176614,1.87856229326944e-18,0.0158412984418364,0.0026105339573873,0.0336526638310175,1.31652615211188e-18,0.0142768441475231,0,0.00972210775638472,0,0.0058720787292891,0.00441208905146978,0,0.0030959976253042,1.16133233436502e-17,0.0140833994864456,0,0.00361362329152812,7.35907434304375e-05,0.0150082886867245,0.0283476552683597,0.0214216645690446,0,0.00440613190068043,0,0,1.76250792763614e-19,0.00943551440831477,0.0031855747673983,0,0.00216978076532461,0.00209361591436377,0.0124341498925124,0,0.0173643301526975,0.0369223152859218
T cell CD4+ effector memory_XCELL,6.61372861206754e-18,0.00343907270273553,3.55384399616163e-18,0,0.0410465778805993,0.0252568431094868,0.0192996949394629,0.0168005102528184,0.0300253968983699,0.00801070537448914,0,0,0.0161787863797555,1.89673802785677e-18,0.0253194674460962,0.00157732195396803,0.0376895114892561,0.000461979046590802,1.30959893372507e-18,6.3284269456891e-18,2.15396803549071e-19,0.0192024729167232,8.09875244413005e-19,0.0589231978693742,0,2.36129954780011e-19,0.0240951835849907,0,0.00475013650628834,9.24608802546109e-19,0.0146444233668694,0.0236793560671869,0,0.0217297060897077,0.0260492742933991,0.0342056327016263,9.53247101337701e-22,0.0200830420345061,1.84413165527113e-18,1.65940787692019e-19,0.00575838469433384,0.0101658814878159,0.0139222598809141,0.0506310564882109,0.0424105258268519,5.80946849185095e-18,0.00770038133422841,0.0354948185801931,0.070285900223279,0.0118408944597816,0,0.0136489947000822,0.0519200031639312,0,0.0115792566453629,2.04586125270717e-17,0,0.0429176712229682,0.0482770200884346,0.0205202542603161,4.13672073618785e-19,0.021633370767599,0.0228776873654904,0.026731002610853,0,0.0393199819922153,0.0365989697570862
